prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status
p509,508,508,3,"a photographic landscape of jesus christ eating pizza, soft golden hour light, serene setting, intricate details, realistic shadows, high resolution, dynamic perspective",top,520348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p509__seed_520348.png,14.212566,ok
p510,509,509,3,"Balrog battling Link from The Legend of Zelda, pixel art, lava and fire, flaming sword, intricate and detailed hellscape, sharp focus, vibrant colors, retro gaming, 8-bit, digital illustration, concept art, high resolution, ethereal glow, dynamic perspective, artstation",top,521348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p510__seed_521348.png,14.352593,ok
p511,510,510,3,Anime-style poster for Hoki Bento with a vibrant bento box and colorful manga details.,top,522348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p511__seed_522348.png,14.204558,ok
p512,511,511,3,"A tornado of vibrant sharks crashing into a skyscraper, manga-style.",top,523348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p512__seed_523348.png,14.520491,ok
p513,512,512,3,"A serene anime scene of birds, a floating globe, and a welcoming sky, titled ""Weewrild.""",top,524348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p513__seed_524348.png,14.19792,ok
p514,513,513,3,"3D render of an afternoon tea on a balcony with a sea view, featuring a mango cake, floral tea, raspberries with cream, in a summer color palette, with a modern aesthetic and natural lighting.",top,525348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p514__seed_525348.png,14.248576,ok
p515,514,514,3,"a teddy bear to the right of a toy car, in a highly detailed anime style, with vibrant colors and intricate patterns, set in a whimsical, dreamlike environment",top,526348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p515__seed_526348.png,14.216429,ok
p516,515,515,3,"Spray paint mural: vibrant pink cat playfully tangled in a ball of yarn, bold graffiti tags, urban backdrop",top,527348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p516__seed_527348.png,14.213619,ok
p517,516,516,3,"A raccoon in formal attire, wearing a top hat and holding a cane, grasps a garbage bag. Digital art with rich, layered colors.",top,528348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p517__seed_528348.png,14.20995,ok
p518,517,517,3,"dog riding a neon bike at night, vibrant acrylic strokes, bold colors, dynamic composition, contemporary gallery style, high resolution, soft golden hour light, rich textures",top,529348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p518__seed_529348.png,14.472657,ok
p519,518,518,3,"a landscape worker installing a new chain link fence for a business during the golden hour, captured in high-definition with a 35mm lens, cinematic lighting, warm highlights, crisp shadows, rich textures, dynamic perspective",top,530348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p519__seed_530348.png,14.239969,ok
p520,519,519,3,"A captivating cubist painting of a young explorer with fragmented blue hair, dressed in a deconstructed, geometric adventure outfit.",top,531348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p520__seed_531348.png,14.226795,ok
p521,520,520,3,"A pixelated bee about to take off from a vibrant, colorful honeycomb, set against a dark, blocky background with a sharp focus and rich textures.",top,532348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p521__seed_532348.png,14.204039,ok
p522,521,521,3,"Vibrant manga-style red beet slices, dynamic jar in the center, intense red hues, high-energy 3D composition, soft golden hour light, rich textures, sharp focus",top,533348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p522__seed_533348.png,14.216555,ok
p523,522,522,3,"Bernie Sanders utopian future, spray paint mural, bold colors, vibrant strokes, urban landscape, soft golden hour light, dynamic perspective, rich textures, 8k, highly detailed, artstation",top,534348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p523__seed_534348.png,14.209638,ok
p524,523,523,3,"an old-fashioned windmill surrounded by vibrant, blooming flowers, in a colorful anime style, with soft, flowing lines, dynamic shading, and a serene mood under a golden hour sky",top,535348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p524__seed_535348.png,14.19367,ok
p525,524,524,3,"Renaissance painting of a pink 2000 Nissan Maxima SE, grandly centered in an expansive red square, bathed in warm, golden light, with intricate architectural details and ornate columns in the background, capturing the scene in high resolution with a photorealistic finish.",top,536348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p525__seed_536348.png,14.207417,ok
p526,525,525,3,"Cinematic duel in an industrial room with waste processing machinery, volumetric lighting casting dramatic shadows, green and red radioactive swamp, harmonious color palette, 8k resolution, trending on ArtStation, photorealistic, sharp focus, dynamic perspective.",top,537348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p526__seed_537348.png,14.204865,ok
p527,526,526,3,"pixel art portrait of ricky gervais as a muscular D&D character, wearing blocky leather robes with intricate details, elegant and clean lines, 8-bit retro style, high resolution, vibrant color palette, sharp focus, digital art by pixel artists",top,538348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p527__seed_538348.png,14.204921,ok
p528,527,527,3,"Charming forest illustration: Adorable mouse in a vibrant red cloak, perched on a rocky outcrop, surrounded by lush foliage and whimsical forest elements, perfect for a children's book or advertising.",top,539348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p528__seed_539348.png,14.420955,ok
p529,528,528,3,"a Brazilian child girl in a vibrant carnival costume, captured in a dynamic action pose against a deep black background, with rich, saturated colors and sharp contrasts, illuminated by soft golden hour light, high resolution, photorealistic",top,540348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p529__seed_540348.png,14.202246,ok
p530,529,529,3,"An 8-bit anthropomorphic shark, pixel art, retro graphics, vibrant color palette, sharp outlines, nostalgic gaming style, dynamic perspective, high resolution",top,541348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p530__seed_541348.png,14.362345,ok
p531,530,530,3,"Neon-lit giant bear with a massive cannon, sleek exoskeleton, vibrant cityscape, crisp lines, intricate details, digital concept art.",top,542348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p531__seed_542348.png,14.214025,ok
p532,531,531,3,"Turkish woman with a graceful cat, captured in a delicate pencil sketch, emphasizing soft lines and gentle shading.",top,543348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p532__seed_543348.png,14.216297,ok
p533,532,532,3,"peasants guiding simple wooden ploughs pulled by oxen, using ancient techniques, drawn in whiteboard animation style, simple lines, minimal color, step-by-step process, soft golden hour light, serene mood, high resolution, sharp focus",top,544348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p533__seed_544348.png,14.236713,ok
p534,533,533,3,"a neon-lit cloud shaped like a teacup, dark purple shadows, glowing cyber circuits, futuristic skyline in the background, ethereal glow, vibrant color palette, high resolution, dynamic perspective",top,545348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p534__seed_545348.png,14.462813,ok
p535,534,534,3,"Obi-Wan Kenobi in the neon-lit streets of a futuristic Moulin Rouge, manga-style, with exaggerated expressions and dynamic poses, vibrant color palette, intricate details, and high-resolution backgrounds.",top,546348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p535__seed_546348.png,14.212134,ok
p536,535,535,3,"a mural of a masked violonist, chibi style, fun and joyful, surrounded by vibrant pride color flowers, minimalist watercolor technique, bright and bold, on a white background, 8k",top,547348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p536__seed_547348.png,14.379083,ok
p537,536,536,3,"Cinematic shot of a cute girl with long, flowing hair, wearing a sleek, high-tech mouth mask, her skin glowing with hyper-realistic texture, immersed in a neon-lit hacker environment with vibrant color palette and dynamic perspective, 8K resolution.",top,548348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p537__seed_548348.png,14.219934,ok
p538,537,537,3,"A manga-style illustration of a charismatic young man with voluminous curly hair, dressed in a warm-toned, casual outfit, set against a vibrant orange background, with dynamic linework, expressive eyes, and a soft golden hour light, creating a serene mood.",top,549348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p538__seed_549348.png,14.204457,ok
p539,538,538,3,"Fantasy art of the grim reaper with a cloak of fireflies and flames, golden scythe with ethereal glow, intricate stained glass background, magical and detailed, sharp focus.",top,550348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p539__seed_550348.png,14.219487,ok
p540,539,539,3,"a skeleton with an open jaw and an afro, captured in a high-contrast, black-and-white photograph, with gritty, Delta-style texture, sharp focus, and dynamic perspective, trending on ArtStation",top,551348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p540__seed_551348.png,14.266218,ok
p541,540,540,3,"Draco Malfoy and Hermione Granger in a vibrant anime style, with expressive eyes, dynamic poses, and a detailed background of Hogwarts, infused with magical auras and subtle shading.",top,552348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p541__seed_552348.png,14.224064,ok
p542,541,541,3,"A majestic glass jar, illuminated by soft golden hour light, cradles a delicate Chinese temple with intricate details, blending timeless tradition with modern elegance, evoking a sense of romantic wonder, set against a serene background with high resolution and sharp focus.",top,553348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p542__seed_553348.png,14.212502,ok
p543,542,542,3,"A serene black canine with a vivid red collar, gazing into a tumultuous sky amidst swaying grass, animated in a fluid, vibrant style with soft golden hour light and rich textures.",top,554348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p543__seed_554348.png,14.211223,ok
p544,543,543,3,"pink and green alien city, whimsical claymation, vibrant textures, hand-sculpted details, soft lighting, rich colors, dreamy atmosphere, 3D stop-motion, cinematic angles, Studio Ghibli-inspired",top,555348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p544__seed_555348.png,14.256117,ok
p545,544,544,3,"an anime-styled advertisement poster of Hoki Bento, featuring a vibrant bento box with colorful manga-inspired details, dynamic text, and a high-resolution, photorealistic finish, set in soft golden hour light with a dynamic perspective and rich textures",top,556348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p545__seed_556348.png,14.219425,ok
p546,545,545,3,"A set of 2x2 neonpig emoji icons with happy, angry, surprised, and sobbing faces. Each neonpig wears a glowing crown, set against a vibrant cyber cityscape with dramatic neon lights and a misty ambiance, high resolution, photorealistic.",top,557348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p546__seed_557348.png,14.21144,ok
p547,546,546,3,"a neon-lit mouse with magenta highlights, sitting beside a sleek, glowing computer mouse in a cybernetic environment with soft golden hour light, dynamic perspective, and vibrant color palette",top,558348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p547__seed_558348.png,14.276676,ok
p548,547,547,3,"cinematic kebab in batter on the beach, red water, green sand, dramatic chiaroscuro lighting, lush textures, stunning visuals, high resolution, photorealistic, unreal engine, octane render",top,559348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p548__seed_559348.png,14.563966,ok
p549,548,548,3,"A man in a yellow hazmat suit pours glowing green liquid into a magical river, standing in a detailed forest, illustrated in a cinematic storyboard style with volumetric lighting and intricate details.",top,560348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p549__seed_560348.png,14.220954,ok
p550,549,549,3,"Prince Charles and Boris Johnson in an intense WWE wrestling match, cinematic, highly detailed, packed stadium, dramatic chiaroscuro lighting, sharp focus, dynamic angles, vibrant color palette, v5.1.",top,561348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p550__seed_561348.png,14.463133,ok
p551,550,550,3,"neon-lit cat piloting a sleek cybernetic Boeing 747, vibrant cityscape with neon signs and holograms in the background, futuristic cockpit with glowing circuits and holographic controls, soft golden hour light, high resolution, photorealistic",top,562348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p551__seed_562348.png,14.216872,ok
p552,551,551,3,"A pixelated black and white figure amidst a grid of colorful, blocky balloons, a vibrant journey begins.",top,563348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p552__seed_563348.png,14.230889,ok
p553,552,552,3,"A magnificent fantasy art depiction of a towering, enchanted Ferris wheel mid-construction, adorned with glowing runes and mythical creatures, set against a bustling, otherworldly cityscape, bathed in soft golden hour light, with intricate details and a vibrant color palette, capturing a serene mood and dynamic perspective.",top,564348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p553__seed_564348.png,14.210859,ok
p554,553,553,3,"cute dinosaur in neon apron, roasting chicken in kitchen with neon lights and cyber elements",top,565348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p554__seed_565348.png,14.365538,ok
p555,554,554,3,"Bella Hadid adorned with chains and crystals, Gucci glasses, under a blue sky, rendered in the intricate, elegant style of Art Nouveau, with flowing lines, floral motifs, and a matte finish, highly detailed, sharp focus, illustration, 640.",top,566348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p555__seed_566348.png,14.670349,ok
p556,555,555,3,"ultra-detailed neonpunk forest, neon-lit crow in a sleek, flowing scarf, laughing baron with glowing, piercing eyes, cybernetic trees with intricate circuits, vibrant neon hues, ethereal glow, dynamic perspective, high resolution",top,567348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p556__seed_567348.png,14.485189,ok
p557,556,556,3,"a digital illustration of a lizard in the desert, vibrant color palette, intricate details, stylized cacti, dramatic chiaroscuro, and a glowing sun with an ethereal glow, high resolution, sharp focus",top,568348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p557__seed_568348.png,14.209892,ok
p558,557,557,3,"Nikolai Tesla, enveloped in cinematic bolts of electricity, dramatic neon lighting, holographic runes, high-budget visual effects, intricate details, art by Tom Bagshaw, Artgerm, Rutkowski",top,569348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p558__seed_569348.png,14.2272,ok
p559,558,558,3,"a yield sign in a digital matte painting, seamlessly blending into a futuristic cityscape with vibrant neon lights and rich textures, under a twilight sky with a soft golden hour light, dynamic perspective, and high resolution",top,570348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p559__seed_570348.png,14.228735,ok
p560,559,559,3,"ancient rome emperor, cyberpunk, neon glow, realistic, symmetrical, highly detailed, sharp focus, photographic, Provia, cinematic lighting, intricate details, vibrant color palette, art by artgerm and greg rutkowski",top,571348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p560__seed_571348.png,14.217583,ok
p561,560,560,3,"Neonpunk portrait of a golden retriever puppy with a muscular humanoid body, glowing with vibrant purple light in dark shadows, cybernetic enhancements with intricate details, photorealistic, high resolution, trending on ArtStation, CGSociety.",top,572348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p561__seed_572348.png,14.223567,ok
p562,561,561,3,"A neon-clad figure stands tall in a field of glowing yellow flowers, wearing a cybernetic horned mask, exuding enigmatic energy under a soft golden hour light, with intricate details and vibrant color palette, in a high-resolution, photorealistic style.",top,573348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p562__seed_573348.png,14.403077,ok
p563,562,562,3,"two sets of identical twins, captured in a dreamy impressionist painting, soft brushstrokes, pastel colors, gentle golden hour light, blurred background, focus on the twins' expressions and subtle movements, conveying a sense of ethereal harmony and delicate symmetry, high resolution, photorealistic details, serene mood",top,574348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p563__seed_574348.png,14.211676,ok
p564,563,563,3,"Claymation: Whimsical kitten, blue-pink clay fur, green grass, white bg. Charm and curiosity. Signed ""K"".",top,575348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p564__seed_575348.png,14.194498,ok
p565,564,564,3,"A pug in fog wearing an astronaut helmet, with a soft, grainy texture and muted colors.",top,576348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p565__seed_576348.png,14.186494,ok
p566,565,565,3,"On a mystical windowsill, a grand bouquet of ancient, towering sunflowers stands in an enchanted glass jar, their golden petals catching the soft golden hour light. Beyond the window, the sky is filled with the spires and turrets of a distant, mythical city, casting an ethereal glow with a serene mood.",top,577348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p566__seed_577348.png,14.212763,ok
p567,566,566,3,"a boy and a tiger, digital illustration, vibrant color palette, sharp details, dynamic composition, stylized shadows, glowing highlights, ethereal glow, high resolution",top,578348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p567__seed_578348.png,14.218922,ok
p568,567,567,3,"an impressionist painting of a steaming seafood and bubbling white broth soup in a rustic clay pot on a portable stove, shellfish and lobster with open shells, rich in flavor with visible spices and herbs, set in a natural outdoor setting with dappled golden light and loose, vibrant brushstrokes, high resolution, photorealistic details, serene mood.",top,579348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p568__seed_579348.png,14.396875,ok
p569,568,568,3,"An orange and blue cat perches gracefully on a rocky path, gazing into the distance, in a lush, anime-styled nature scene with vivid colors and detailed flora.",top,580348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p569__seed_580348.png,14.21458,ok
p570,569,569,3,"anime-style 3/4 portrait of H.P. Lovecraft reading the Necronomicon, cyberpunk aesthetic, neon lighting, intricate line art, expressive eyes, cinematic mood, high resolution, vibrant color palette, trending on ArtStation",top,581348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p570__seed_581348.png,14.304478,ok
p571,570,570,3,"A sloth in a sleek go kart on a sunlit race track, holding a ripe banana in one hand, with a discarded banana peel on the track, captured in a cinematic, harmonious composition with vibrant color palette and sharp focus.",top,582348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p571__seed_582348.png,14.207958,ok
p572,571,571,3,"A pixel art dragon, cute and vigilant, stands on a rocky terrain with intricate details, against a high-contrast grayscale background, bathed in soft ambient light.",top,583348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p572__seed_583348.png,14.201127,ok
p573,572,572,3,"neonpunk anthropomorphic group portrait of hairy old neon giant macaques with long grey bob haircuts, cute eyes, ultra detailed, intricate, elegant, digital painting, artstation, concept art, smooth, sharp focus, glowing neon outlines, cybernetic enhancements, futuristic cityscape background, art by artgerm, greg rutkowski, 8k",top,584348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p573__seed_584348.png,14.216104,ok
p574,573,573,3,"Justin Bieber, 7 5 years old, on a grand stage, surrounded by enchanted crowds, illuminated by ethereal light, vibrant and mystical colors, detailed with magical elements, by Frank Frazetta.",top,585348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p574__seed_585348.png,14.578936,ok
p575,574,574,3,"Neon-lit silhouette of a cat with crisp edges, set against a dark, glowing background, high resolution, sharp focus, vibrant color palette, dynamic perspective.",top,586348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p575__seed_586348.png,14.201702,ok
p576,575,575,3,"Ginger girl with spiky hair and green eyes stands on a rooftop, looking at a lake with ducks, in manga style.",top,587348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p576__seed_587348.png,14.202212,ok
p577,576,576,3,"Harry Styles, detailed manga cover art, vibrant color palette, intricate line work, dynamic perspective, ethereal glow, artstation trending, 8k, greg rutkowski",top,588348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p577__seed_588348.png,14.435243,ok
p578,577,577,3,"Kittens frolic in a vibrant yellow room, captured in dynamic poses. The scene is in a colorful anime style with bold outlines and soft shading.",top,589348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p578__seed_589348.png,14.624139,ok
p579,578,578,3,"A digital art rendering of a boy standing before a glowing, mysterious blue door, set against a ominously distorted digital backdrop.",top,590348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p579__seed_590348.png,14.202352,ok
p580,579,579,3,"A pixelated, gnarled tree with a smiling face casting a serene gaze over a bustling city, 8-bit colors, retro gaming aesthetic, vibrant color palette, high resolution, sharp focus, dynamic perspective",top,591348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p580__seed_591348.png,14.461515,ok
p581,580,580,3,"Cinematic digital painting of Mad Max repairing a Dodge Siber, intricate mechanical details, high-contrast lighting, dramatic shadows, centered composition, sharp focus.",top,592348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p581__seed_592348.png,14.424412,ok
p582,581,581,3,"A blue-eyed egg in a desert, surrounded by rocks and distant mountains, with an ethereal glow.",top,593348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p582__seed_593348.png,14.190483,ok
p583,582,582,3,"Luigi from Super Mario in a pink dress, impressionist painting, vibrant brushstrokes, soft focus, dappled light, pastel colors, garden setting, serene atmosphere, art by Monet and Renoir",top,594348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p583__seed_594348.png,14.419797,ok
p584,583,583,3,"A photorealistic digital rendition of a bald white doctor with a slightly crooked nose, in a pristine white coat and a prominently rounded posterior, tenderly presenting a vibrant bouquet of roses under soft golden hour light, with rich textures and a serene mood.",top,595348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p584__seed_595348.png,14.212271,ok
